,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1580,12.0,data12,Economic and working conditions,E07000088,Gosport,102.4694,102.3677,103.6764,102.0993,103.5437,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.074300000000008,1.4444000000000017
1594,12.0,data12,Economic and working conditions,E07000089,Hart,115.2592,111.7448,115.4495,112.6559,120.9397,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.680499999999995,8.2838
1608,12.0,data12,Economic and working conditions,E07000090,Havant,98.96182,99.81316,100.0813,97.60479,102.9805,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.018680000000003,5.375710000000012
1622,12.0,data12,Economic and working conditions,E07000091,New Forest,103.3125,102.9746,107.4336,105.0674,109.2798,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.9672999999999945,4.212399999999988
1636,12.0,data12,Economic and working conditions,E07000092,Rushmoor,105.4735,106.192,108.0289,108.5148,110.1164,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.642899999999997,1.6016000000000048
1650,12.0,data12,Economic and working conditions,E07000093,Test Valley,110.8314,110.3487,110.9435,107.2684,111.3367,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.5052999999999912,4.068299999999994
1664,12.0,data12,Economic and working conditions,E07000094,Winchester,112.3477,108.7853,113.1659,110.4124,108.8378,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-3.509900000000002,-1.5746000000000038
1678,12.0,data12,Economic and working conditions,E07000095,Broxbourne,102.5988,100.1191,102.1211,101.3886,101.9996,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.5991999999999962,0.6110000000000042
1692,12.0,data12,Economic and working conditions,E07000096,Dacorum,103.8753,105.5763,104.2197,105.4185,109.7447,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,5.869399999999999,4.3262
1706,12.0,data12,Economic and working conditions,E07000098,Hertsmere,102.2059,102.3044,103.4497,101.996,109.6199,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,7.4140000000000015,7.623900000000006
