,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
2869,13.0,data13,Living conditions,E07000208,Epsom and Ewell,97.04249,95.62546,96.1348,95.06199,97.33743,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.29493999999999687,2.2754400000000032
2883,13.0,data13,Living conditions,E07000209,Guildford,99.02001,96.39251,97.15649,97.12936,98.06895,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.9510599999999982,0.9395899999999955
2897,13.0,data13,Living conditions,E07000210,Mole Valley,101.347,99.90613,100.9303,100.7521,100.5646,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.7823999999999955,-0.1875
2911,13.0,data13,Living conditions,E07000211,Reigate and Banstead,101.5482,100.2199,99.8821,100.6478,101.0419,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.506299999999996,0.39409999999999457
2925,13.0,data13,Living conditions,E07000212,Runnymede,98.0719,95.29623,95.49538,95.20277,97.152,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.9198999999999984,1.94923
2939,13.0,data13,Living conditions,E07000213,Spelthorne,95.55536,91.9859,94.9438,93.89439,94.41796,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.1373999999999995,0.5235699999999923
2953,13.0,data13,Living conditions,E07000214,Surrey Heath,99.86103,98.02915,100.0392,99.97381,100.0838,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.22276999999999703,0.10998999999999626
2967,13.0,data13,Living conditions,E07000215,Tandridge,103.7368,101.7656,102.4108,103.6761,103.1091,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.6277000000000044,-0.5670000000000073
2981,13.0,data13,Living conditions,E07000216,Waverley,107.9709,104.5484,106.8408,106.6525,107.6428,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.3281000000000063,0.9902999999999906
2995,13.0,data13,Living conditions,E07000217,Woking,95.78306,93.565,93.53062,94.81996,96.30456,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.521499999999989,1.4846000000000004
