,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
3603,5.0,data5,Behavioural risk factors,E08000019,Sheffield,98.06999,99.53449,98.9784,103.0103,101.249,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,3.179009999999991,-1.7613000000000056
3617,5.0,data5,Behavioural risk factors,E08000021,Newcastle upon Tyne,99.47387,99.2169,98.7921,97.89476,98.30162,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-1.1722500000000053,0.40685999999999467
3631,5.0,data5,Behavioural risk factors,E08000022,North Tyneside,102.5755,98.77183,94.97238,94.52803,102.0824,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-0.4930999999999983,7.554370000000006
3645,5.0,data5,Behavioural risk factors,E08000023,South Tyneside,88.07466,91.00722,91.08507,93.54376,91.01764,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,2.9429800000000057,-2.526120000000006
3659,5.0,data5,Behavioural risk factors,E08000024,Sunderland,92.31797,94.29274,90.09656,89.37181,90.48874,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-1.8292299999999955,1.1169300000000106
3673,5.0,data5,Behavioural risk factors,E08000025,Birmingham,93.36832,95.35582,94.00862,92.59065,91.03608,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.3322399999999988,-1.5545699999999982
3687,5.0,data5,Behavioural risk factors,E08000026,Coventry,94.58345,93.42468,91.29674,94.23774,91.31826,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-3.265190000000004,-2.919480000000007
3701,5.0,data5,Behavioural risk factors,E08000027,Dudley,93.33471,95.67166,95.48475,94.22496,93.41786,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.08315000000000339,-0.8070999999999913
3715,5.0,data5,Behavioural risk factors,E08000028,Sandwell,90.36939,87.92636,86.11032,87.72332,81.14742,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-9.221969999999999,-6.575900000000004
3729,5.0,data5,Behavioural risk factors,E08000029,Solihull,104.0226,102.5067,100.8995,103.46,100.6841,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-3.3384999999999962,-2.775899999999993
3743,5.0,data5,Behavioural risk factors,E08000030,Walsall,93.1957,92.42582,92.81333,89.77552,84.08958,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-9.106120000000004,-5.685940000000002
3757,5.0,data5,Behavioural risk factors,E08000031,Wolverhampton,87.1853,85.7261,86.60737,83.75793,88.04626,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.8609600000000057,4.288330000000002
3771,5.0,data5,Behavioural risk factors,E08000032,Bradford,90.54354,92.96328,95.41455,89.82668,89.38505,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-1.1584899999999863,-0.4416299999999893
3785,5.0,data5,Behavioural risk factors,E08000033,Calderdale,96.41853,98.2595,97.33552,101.3927,97.1233,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.7047699999999963,-4.2694000000000045
3799,5.0,data5,Behavioural risk factors,E08000034,Kirklees,98.74585,96.45802,92.689,93.02383,92.8818,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-5.864050000000006,-0.14203000000000543
3813,5.0,data5,Behavioural risk factors,E08000035,Leeds,94.74941,96.36451,98.60026,101.2628,99.89255,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,5.1431400000000025,-1.3702499999999986
3827,5.0,data5,Behavioural risk factors,E08000036,Wakefield,92.50345,91.53093,92.63358,93.0481,93.36094,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.8574899999999985,0.31283999999999423
3841,5.0,data5,Behavioural risk factors,E08000037,Gateshead,96.87129,97.71594,96.72733,92.53644,91.89468,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-4.976610000000008,-0.641760000000005
3855,5.0,data5,Behavioural risk factors,E09000002,Barking and Dagenham,83.23111,83.84766,83.56341,77.83444,79.22057,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-4.010540000000006,1.3861299999999943
3869,5.0,data5,Behavioural risk factors,E09000003,Barnet,100.6901,97.41193,98.94648,103.0095,99.09848,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.591620000000006,-3.9110200000000077
3883,5.0,data5,Behavioural risk factors,E09000004,Bexley,102.1923,101.8989,102.7258,104.0131,94.61617,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-7.576130000000006,-9.396929999999998
3897,5.0,data5,Behavioural risk factors,E09000005,Brent,92.06607,89.12157,89.53798,89.10256,90.61567,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.450400000000002,1.5131099999999975
3911,5.0,data5,Behavioural risk factors,E09000006,Bromley,109.3632,110.7785,108.7449,103.339,106.9777,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-2.3855000000000075,3.6387
3925,5.0,data5,Behavioural risk factors,E09000007,Camden,100.3131,106.6193,105.6649,105.2917,102.3607,,,,,,,,,,,,,,,,,,,,,,E12000007,London,2.0475999999999885,-2.9310000000000116
3939,5.0,data5,Behavioural risk factors,E09000008,Croydon,99.33633,102.4725,101.0664,98.12116,94.02365,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-5.31268,-4.09751
3953,5.0,data5,Behavioural risk factors,E09000009,Ealing,97.75126,92.47207,96.00652,100.6243,94.08207,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-3.6691900000000004,-6.5422300000000035
3967,5.0,data5,Behavioural risk factors,E09000010,Enfield,97.30075,97.26104,96.6026,102.6843,100.2628,,,,,,,,,,,,,,,,,,,,,,E12000007,London,2.962050000000005,-2.4214999999999947
3981,5.0,data5,Behavioural risk factors,E09000011,Greenwich,99.39099,99.13187,101.0512,96.60266,98.30424,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.0867500000000092,1.7015799999999928
3995,5.0,data5,Behavioural risk factors,E09000012,Hackney,103.6584,106.6736,102.6611,99.28961,103.1867,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-0.47169999999999845,3.8970900000000057
4009,5.0,data5,Behavioural risk factors,E09000013,Hammersmith and Fulham,102.6757,103.1204,102.4016,102.9614,107.5015,,,,,,,,,,,,,,,,,,,,,,E12000007,London,4.825799999999987,4.540099999999995
4023,5.0,data5,Behavioural risk factors,E09000014,Haringey,99.63559,99.9635,102.0869,101.6341,98.53807,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.0975199999999887,-3.096029999999999
4037,5.0,data5,Behavioural risk factors,E09000015,Harrow,103.0075,101.5976,94.23284,96.89284,96.52293,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-6.484569999999991,-0.3699100000000044
4051,5.0,data5,Behavioural risk factors,E09000016,Havering,95.42154,95.70748,99.42704,96.24871,94.36139,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.060149999999993,-1.8873200000000026
4065,5.0,data5,Behavioural risk factors,E09000017,Hillingdon,91.05027,93.57032,93.62864,95.10983,92.35288,,,,,,,,,,,,,,,,,,,,,,E12000007,London,1.3026100000000014,-2.7569500000000033
4079,5.0,data5,Behavioural risk factors,E09000018,Hounslow,90.31909,89.93634,95.13731,92.53873,91.47061,,,,,,,,,,,,,,,,,,,,,,E12000007,London,1.1515199999999908,-1.0681200000000075
4093,5.0,data5,Behavioural risk factors,E09000019,Islington,105.27,105.5841,102.1515,105.9748,108.8994,,,,,,,,,,,,,,,,,,,,,,E12000007,London,3.629400000000004,2.924599999999998
4107,5.0,data5,Behavioural risk factors,E09000020,Kensington and Chelsea,99.02973,98.75161,102.411,102.6666,105.3264,,,,,,,,,,,,,,,,,,,,,,E12000007,London,6.296670000000006,2.659800000000004
4121,5.0,data5,Behavioural risk factors,E09000021,Kingston upon Thames,97.73366,100.3549,103.2978,107.6825,107.437,,,,,,,,,,,,,,,,,,,,,,E12000007,London,9.703339999999997,-0.24550000000000693
4135,5.0,data5,Behavioural risk factors,E09000022,Lambeth,96.91592,99.25826,105.0674,103.0796,106.6647,,,,,,,,,,,,,,,,,,,,,,E12000007,London,9.748779999999996,3.585099999999997
4149,5.0,data5,Behavioural risk factors,E09000023,Lewisham,107.3352,99.51263,100.9225,104.2371,108.3394,,,,,,,,,,,,,,,,,,,,,,E12000007,London,1.0041999999999973,4.1023
4163,5.0,data5,Behavioural risk factors,E09000024,Merton,103.9913,107.0426,104.5866,104.6308,100.7957,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-3.195599999999999,-3.835099999999997
4177,5.0,data5,Behavioural risk factors,E09000025,Newham,87.14262,89.88718,86.72977,80.55093,82.33576,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-4.80686,1.7848299999999995
4191,5.0,data5,Behavioural risk factors,E09000026,Redbridge,100.4098,99.09406,97.34404,96.50029,89.60982,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-10.799980000000005,-6.890470000000008
4205,5.0,data5,Behavioural risk factors,E09000027,Richmond upon Thames,108.8625,110.9371,116.8635,118.7675,113.8164,,,,,,,,,,,,,,,,,,,,,,E12000007,London,4.953900000000004,-4.951099999999997
4219,5.0,data5,Behavioural risk factors,E09000028,Southwark,102.5475,100.9882,105.0869,98.67245,101.5565,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-0.9909999999999997,2.884050000000002
4233,5.0,data5,Behavioural risk factors,E09000029,Sutton,100.303,99.07572,97.67969,96.62905,101.1716,,,,,,,,,,,,,,,,,,,,,,E12000007,London,0.8686000000000007,4.542549999999991
4247,5.0,data5,Behavioural risk factors,E09000030,Tower Hamlets,95.39619,94.3442,94.67109,95.60602,94.73053,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-0.6656600000000026,-0.8754899999999992
4261,5.0,data5,Behavioural risk factors,E09000031,Waltham Forest,96.01945,98.6783,97.97042,99.417,100.5916,,,,,,,,,,,,,,,,,,,,,,E12000007,London,4.5721499999999935,1.174599999999998
4275,5.0,data5,Behavioural risk factors,E09000032,Wandsworth,108.5632,108.2497,107.9654,110.76,109.5439,,,,,,,,,,,,,,,,,,,,,,E12000007,London,0.9806999999999988,-1.2161000000000115
4289,5.0,data5,Behavioural risk factors,E09000033,Westminster,98.65912,102.3633,100.205,102.4327,97.28715,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.3719700000000046,-5.14555
